Boroughs,Latitude,Longitude,Prop_Type,Min_Nights,Host_Listing_Cnt,Days_Available,Review_Cnt,Reviews30d,Price
Brooklyn,40.65335,-73.95663,PrivateRoom,3,2,56,2,0.05,50
Brooklyn,40.65336,-73.95305,PrivateRoom,2,1,278,3,0.57,45
Brooklyn,40.65336,-73.94345,EntireHome,30,2,187,23,0.45,109
Brooklyn,40.65337,-73.97483,EntireHome,4,1,289,45,0.79,170
Brooklyn,40.65337,-73.91229,EntireHome,3,1,333,64,1.2,100
Brooklyn,40.65339,-73.962,PrivateRoom,3,2,0,7,0.12,49
Brooklyn,40.65341,-73.97877,EntireHome,2,4,0,8,0.21,265
Brooklyn,40.65341,-73.96238,EntireHome,5,1,193,11,0.84,165
Brooklyn,40.65342,-73.96134,PrivateRoom,2,1,6,11,0.43,40
Brooklyn,40.65343,-73.94914,PrivateRoom,2,2,6,45,6.43,38
Brooklyn,40.65345,-73.9566,PrivateRoom,1,2,278,1,0.03,91
Brooklyn,40.65345,-73.95476,PrivateRoom,2,1,14,10,2.33,50
Brooklyn,40.65345,-73.94881,PrivateRoom,6,1,228,2,0.2,43
Brooklyn,40.65348,-74.00255,EntireHome,1,1,363,1,0.04,800
Brooklyn,40.65349,-73.95527,EntireHome,7,1,0,2,0.04,99
Brooklyn,40.65358,-73.94965,PrivateRoom,4,2,20,15,1.48,99
Brooklyn,40.65359,-73.95631,EntireHome,3,1,0,3,0.08,120
Brooklyn,40.6536,-73.97546,EntireHome,14,1,1,2,0.04,143
Brooklyn,40.6536,-73.95811,PrivateRoom,2,1,0,23,0.41,50
Brooklyn,40.6536,-73.94883,PrivateRoom,2,2,109,253,3.3,47
Brooklyn,40.6536,-73.92643,PrivateRoom,2,1,0,16,0.68,60
Brooklyn,40.65365,-73.95592,PrivateRoom,1,1,46,3,1.07,75
Brooklyn,40.65367,-73.94872,PrivateRoom,27,1,92,7,0.21,45
Brooklyn,40.65369,-73.95565,PrivateRoom,3,1,83,26,1.56,65
Brooklyn,40.65371,-73.95623,EntireHome,2,1,0,12,0.24,90
Brooklyn,40.65372,-73.8828,PrivateRoom,2,1,178,51,1.89,99
Brooklyn,40.65376,-73.95336,EntireHome,7,1,0,4,0.07,90
Brooklyn,40.65377,-73.95927,PrivateRoom,2,1,0,7,4.47,69
Brooklyn,40.65379,-74.00272,EntireHome,7,1,0,7,0.28,150
Brooklyn,40.65379,-73.96266,PrivateRoom,7,1,318,61,0.79,100
Brooklyn,40.65381,-73.94893,PrivateRoom,3,2,11,21,2.36,49
Brooklyn,40.65381,-73.94819,PrivateRoom,2,2,0,48,2.45,30
Brooklyn,40.65382,-73.93903,EntireHome,1,4,199,219,5.43,165
Brooklyn,40.65385,-73.96202,EntireHome,1,1,12,54,4.34,120
Brooklyn,40.65387,-73.95973,PrivateRoom,1,2,101,98,1.68,45
Brooklyn,40.65391,-73.97401,EntireHome,4,1,308,20,0.29,200
Brooklyn,40.65392,-73.95364,EntireHome,15,1,0,8,0.21,62
Brooklyn,40.65393,-73.95845,PrivateRoom,1,5,353,174,2.36,36
Brooklyn,40.65398,-73.96377,PrivateRoom,2,1,0,5,0.12,50
Brooklyn,40.65398,-73.96139,PrivateRoom,2,1,264,200,2.95,57
Brooklyn,40.65398,-73.94399,EntireHome,2,1,0,52,3.32,85
Brooklyn,40.65399,-74.00363,PrivateRoom,1,2,364,1,0.07,149
Brooklyn,40.65401,-73.96323,EntireHome,6,1,71,17,0.16,130
Brooklyn,40.65401,-73.96212,EntireHome,1,1,122,22,1.67,125
Brooklyn,40.65401,-73.92013,PrivateRoom,1,4,363,16,4.44,90
Brooklyn,40.65402,-73.96073,PrivateRoom,3,2,342,34,0.85,57
Brooklyn,40.65403,-73.95904,PrivateRoom,1,2,126,157,2.43,55
Brooklyn,40.65408,-73.87883,EntireHome,4,1,295,43,0.49,70
Brooklyn,40.65409,-73.94214,PrivateRoom,3,5,315,13,1.28,46
Brooklyn,40.6541,-73.95814,PrivateRoom,1,5,337,41,0.86,36
Brooklyn,40.65411,-73.95816,PrivateRoom,4,1,201,8,0.18,55
Brooklyn,40.65412,-73.97706,EntireHome,1,1,0,1,0.02,89
Brooklyn,40.65413,-74.00242,EntireHome,2,2,10,19,0.94,150
Brooklyn,40.65413,-73.97684,EntireHome,5,1,221,28,0.59,140
Brooklyn,40.65413,-73.96024,PrivateRoom,5,1,288,34,1.41,44
Brooklyn,40.65413,-73.94846,EntireHome,4,1,19,58,2.66,95
Brooklyn,40.6542,-74.00159,PrivateRoom,3,2,0,7,0.28,75
Brooklyn,40.65421,-73.96155,SharedRoom,2,1,0,10,0.85,47
Brooklyn,40.65421,-73.95945,EntireHome,3,1,0,8,0.2,90
Brooklyn,40.65422,-73.93784,EntireHome,1,4,255,236,5.16,165
Brooklyn,40.65424,-73.96008,PrivateRoom,1,4,217,43,1.33,73
Brooklyn,40.65429,-73.94917,PrivateRoom,1,1,0,1,0.02,40
Brooklyn,40.6543,-73.91488,EntireHome,1,1,119,193,7.76,85
Brooklyn,40.65435,-73.93785,PrivateRoom,3,3,365,3,0.28,70
Brooklyn,40.65436,-73.96179,PrivateRoom,1,1,31,5,0.13,58
Brooklyn,40.65438,-73.95181,PrivateRoom,1,5,169,20,5.61,54
Brooklyn,40.65438,-73.93676,PrivateRoom,30,43,333,1,0.77,53
Brooklyn,40.65441,-73.96257,PrivateRoom,10,1,67,9,0.26,45
Brooklyn,40.65441,-73.95024,PrivateRoom,1,1,3,25,4.21,31
Brooklyn,40.65441,-73.93009,PrivateRoom,3,7,358,11,0.49,75
Brooklyn,40.65441,-73.91995,PrivateRoom,1,4,358,7,0.9,95
Brooklyn,40.65446,-73.92613,SharedRoom,100,1,0,1,0.03,99
Brooklyn,40.65447,-73.9616,PrivateRoom,2,1,115,8,1.4,60
Brooklyn,40.65447,-73.96122,PrivateRoom,1,4,217,43,1.15,41
Brooklyn,40.65452,-73.9596,PrivateRoom,2,1,0,55,1.1,48
Brooklyn,40.65454,-73.91885,PrivateRoom,7,9,365,1,0.45,90
Brooklyn,40.65454,-73.91569,EntireHome,1,1,308,193,8.65,120
Brooklyn,40.65457,-73.97512,EntireHome,3,1,0,1,0.04,145
Brooklyn,40.65458,-73.95677,EntireHome,5,1,0,3,0.3,80
Brooklyn,40.65459,-73.97475,EntireHome,2,1,1,15,0.44,267
Brooklyn,40.65465,-73.96158,EntireHome,7,1,17,32,2.16,225
Brooklyn,40.65466,-73.95933,PrivateRoom,2,1,0,1,0.07,38
Brooklyn,40.65466,-73.9218,EntireHome,4,2,270,90,2.4,115
Brooklyn,40.65467,-73.94967,EntireHome,2,1,0,8,0.57,50
Brooklyn,40.65468,-73.95703,PrivateRoom,3,1,0,3,0.08,50
Brooklyn,40.6547,-73.97436,EntireHome,2,1,0,6,1.22,100
Brooklyn,40.65472,-73.93683,EntireHome,2,1,191,9,4.15,115
Brooklyn,40.65473,-73.96112,EntireHome,2,2,120,4,0.33,115
Brooklyn,40.65473,-73.91846,PrivateRoom,7,9,364,1,0.14,80
Brooklyn,40.65474,-73.95448,EntireHome,4,1,138,10,1.34,120
Brooklyn,40.65475,-74.01211,EntireHome,2,1,328,71,0.96,109
Brooklyn,40.65475,-73.96186,PrivateRoom,1,1,0,24,0.89,80
Brooklyn,40.65477,-74.001,PrivateRoom,1,3,309,35,1.2,69
Brooklyn,40.65477,-73.95159,EntireHome,3,1,0,1,0.14,150
Brooklyn,40.65477,-73.92207,PrivateRoom,1,4,354,12,2.95,75
Brooklyn,40.65478,-73.95264,PrivateRoom,3,1,80,53,3.61,65
Brooklyn,40.6548,-73.95388,PrivateRoom,2,1,96,32,0.66,40
Brooklyn,40.65491,-73.9222,EntireHome,4,2,321,78,1.64,139
Brooklyn,40.65497,-73.97459,EntireHome,2,1,0,17,0.32,120
Brooklyn,40.65497,-73.96169,EntireHome,2,4,328,50,1.17,140
Brooklyn,40.655,-74.00676,PrivateRoom,2,1,251,216,3.28,48
Brooklyn,40.655,-73.96109,EntireHome,2,1,27,57,2.37,125
Brooklyn,40.655,-73.95975,EntireHome,2,1,266,125,2.49,190
Brooklyn,40.655,-73.92764,PrivateRoom,30,3,317,3,0.22,40
Brooklyn,40.65501,-73.95948,EntireHome,3,3,0,2,0.28,80
Brooklyn,40.65501,-73.91886,PrivateRoom,7,9,90,2,0.14,80
Brooklyn,40.65503,-73.97774,EntireHome,2,1,19,19,0.92,149
Brooklyn,40.65505,-73.96086,EntireHome,4,1,0,4,0.11,100
Brooklyn,40.65507,-73.96094,EntireHome,3,2,0,1,0.04,130
Brooklyn,40.65507,-73.95824,EntireHome,1,1,162,287,5.51,120
Brooklyn,40.65508,-74.00188,PrivateRoom,1,3,335,26,0.84,66
Brooklyn,40.65508,-73.95689,PrivateRoom,2,1,0,3,0.07,60
Brooklyn,40.65511,-74.001,EntireHome,7,1,0,1,0.08,180
Brooklyn,40.65512,-73.96186,PrivateRoom,3,1,0,1,0.04,90
Brooklyn,40.65513,-74.00621,SharedRoom,1,1,90,7,0.15,80
Brooklyn,40.65513,-73.95641,PrivateRoom,1,2,112,421,6.85,43
Brooklyn,40.65513,-73.95632,EntireHome,3,1,334,2,0.28,100
Brooklyn,40.65514,-73.95956,PrivateRoom,1,1,5,110,1.51,60
Brooklyn,40.65516,-73.97633,EntireHome,5,1,0,22,0.36,184
Brooklyn,40.65516,-73.96121,PrivateRoom,28,3,325,5,0.25,65
Brooklyn,40.65516,-73.95882,EntireHome,14,1,294,44,0.84,105
Brooklyn,40.65517,-73.95827,PrivateRoom,1,2,49,43,2.88,60
Brooklyn,40.65518,-73.95664,PrivateRoom,28,4,67,7,0.76,40
Brooklyn,40.6552,-73.96063,PrivateRoom,7,4,364,2,0.06,65
Brooklyn,40.65524,-73.95646,PrivateRoom,1,5,321,185,2.13,36
Brooklyn,40.65527,-73.97853,EntireHome,5,1,0,1,0.1,138
Brooklyn,40.65529,-73.95971,PrivateRoom,1,1,1,17,1.3,125
Brooklyn,40.6553,-73.9607,PrivateRoom,28,3,281,13,0.3,65
Brooklyn,40.6553,-73.95816,EntireHome,3,3,3,25,0.41,60
Brooklyn,40.65531,-73.96161,PrivateRoom,4,1,6,11,0.38,50
Brooklyn,40.65532,-73.91793,PrivateRoom,7,9,363,1,0.27,80
Brooklyn,40.65534,-73.95644,EntireHome,2,1,124,2,0.1,100
Brooklyn,40.65538,-73.96056,PrivateRoom,7,1,0,8,0.25,36
Brooklyn,40.65539,-73.94961,PrivateRoom,1,1,83,4,2.67,175
Brooklyn,40.65541,-73.9761,EntireHome,2,2,89,39,0.81,200
Brooklyn,40.65544,-73.97491,PrivateRoom,2,1,0,4,0.11,130
Brooklyn,40.65545,-73.95781,PrivateRoom,1,5,352,169,2.28,35
Brooklyn,40.65546,-73.92031,EntireHome,2,1,364,12,1.69,300
Brooklyn,40.65547,-73.92567,PrivateRoom,30,2,346,7,0.42,40
Brooklyn,40.65548,-73.95707,EntireHome,7,1,0,7,0.51,100
Brooklyn,40.65549,-73.98111,PrivateRoom,2,1,66,27,1.35,55
Brooklyn,40.65549,-73.96183,EntireHome,3,1,83,1,0.03,189
Brooklyn,40.65551,-73.94206,EntireHome,2,1,158,6,0.15,199
Brooklyn,40.65552,-73.97493,EntireHome,1,1,137,123,4.03,98
Brooklyn,40.65553,-73.93642,PrivateRoom,2,1,270,13,0.63,70
Brooklyn,40.65554,-73.97932,EntireHome,3,1,49,32,4.57,104
Brooklyn,40.65554,-73.96046,PrivateRoom,2,1,248,125,2.08,80
Brooklyn,40.65554,-73.958,PrivateRoom,1,2,54,68,1.96,60
Brooklyn,40.65554,-73.9499,PrivateRoom,3,1,51,10,3.16,45
Brooklyn,40.65556,-73.95674,EntireHome,2,1,118,7,2.92,120
Brooklyn,40.65556,-73.92926,PrivateRoom,3,7,339,10,0.43,80
Brooklyn,40.65558,-73.956,EntireHome,2,1,0,6,0.25,90
Brooklyn,40.6556,-73.97973,EntireHome,4,2,207,17,1.94,130
Brooklyn,40.6556,-73.95286,EntireHome,2,2,208,55,4.88,120
Brooklyn,40.65562,-74.00295,PrivateRoom,2,1,0,3,0.08,40
Brooklyn,40.65562,-73.93952,PrivateRoom,1,3,90,3,0.27,60
Brooklyn,40.65563,-74.00197,PrivateRoom,1,3,149,10,0.35,73
Brooklyn,40.65565,-73.93573,EntireHome,3,1,87,4,0.4,380
Brooklyn,40.65565,-73.92705,PrivateRoom,30,2,326,1,0.32,40
Brooklyn,40.6557,-73.95471,EntireHome,3,1,105,16,0.45,99
Brooklyn,40.65575,-73.9609,PrivateRoom,5,2,0,11,0.23,150
Brooklyn,40.65577,-73.95903,EntireHome,5,1,0,7,0.15,130
Brooklyn,40.65581,-73.95732,EntireHome,3,1,231,13,1.54,85
Brooklyn,40.65583,-73.9365,PrivateRoom,1,1,246,1,1,58
Brooklyn,40.65585,-73.99918,EntireHome,1,1,0,1,0.02,100
Brooklyn,40.65585,-73.95582,EntireHome,1,1,0,7,0.26,105
Brooklyn,40.65586,-73.95972,EntireHome,5,3,11,7,0.14,140
Brooklyn,40.65586,-73.95953,PrivateRoom,3,1,227,62,0.79,82
Brooklyn,40.65586,-73.95934,PrivateRoom,28,3,236,11,0.25,65
Brooklyn,40.65589,-73.95539,PrivateRoom,1,2,166,75,0.87,42
Brooklyn,40.65591,-73.95866,PrivateRoom,15,1,0,2,0.04,40
Brooklyn,40.65591,-73.94352,PrivateRoom,2,2,161,9,0.76,49
Brooklyn,40.65593,-73.96053,PrivateRoom,2,1,353,9,0.08,75
Brooklyn,40.65593,-73.91798,PrivateRoom,7,9,208,5,0.25,80
Brooklyn,40.65595,-74.00274,SharedRoom,1,4,360,8,0.84,45
Brooklyn,40.65596,-73.97951,EntireHome,1,3,230,10,3.13,55
Brooklyn,40.65596,-73.9535,PrivateRoom,10,1,0,1,0.08,38
Brooklyn,40.65597,-73.95807,EntireHome,2,2,70,78,1.6,95
Brooklyn,40.65598,-73.95831,EntireHome,7,2,110,9,0.35,190
Brooklyn,40.65598,-73.95512,PrivateRoom,1,1,0,12,0.31,50
Brooklyn,40.65599,-73.97519,PrivateRoom,1,2,89,20,1.35,60
Brooklyn,40.656,-73.95851,EntireHome,2,1,110,5,4.17,128
Brooklyn,40.656,-73.89719,EntireHome,1,1,79,143,7.47,80
Brooklyn,40.65602,-74.00509,EntireHome,2,2,162,27,1.34,259
Brooklyn,40.65602,-73.95891,EntireHome,3,1,0,20,0.42,130
Brooklyn,40.65603,-73.95836,PrivateRoom,3,2,292,34,0.8,44
Brooklyn,40.65603,-73.95798,PrivateRoom,2,1,0,9,0.2,40
Brooklyn,40.65603,-73.9516,EntireHome,3,2,250,30,3.61,150
Brooklyn,40.65604,-74.00032,EntireHome,15,1,2,1,0.06,125
Brooklyn,40.65606,-73.95902,PrivateRoom,10,1,0,1,0.02,49
Brooklyn,40.65607,-74.00306,PrivateRoom,1,4,80,25,0.72,60
Brooklyn,40.65608,-73.96176,EntireHome,2,1,287,26,1.91,99
Brooklyn,40.65609,-73.95781,EntireHome,1,1,0,6,0.37,70
Brooklyn,40.65612,-73.9605,EntireHome,3,1,326,4,0.18,167
Brooklyn,40.65612,-73.91788,PrivateRoom,7,9,365,4,0.44,65
Brooklyn,40.65614,-73.9584,PrivateRoom,1,5,301,11,1.92,39
Brooklyn,40.65614,-73.91754,EntireHome,3,1,291,36,1.5,103
Brooklyn,40.65615,-73.91619,EntireHome,1,1,217,9,1.41,130
Brooklyn,40.65616,-74.00091,PrivateRoom,4,1,285,46,0.88,88
Brooklyn,40.65616,-73.95676,EntireHome,2,1,0,4,0.2,64
Brooklyn,40.65618,-73.95664,PrivateRoom,4,1,35,28,1.83,65
Brooklyn,40.65619,-73.96151,EntireHome,5,1,268,12,0.55,91
Brooklyn,40.65621,-73.95696,EntireHome,21,1,0,3,0.06,80
Brooklyn,40.65621,-73.9562,PrivateRoom,7,4,8,7,1.21,40
Brooklyn,40.65625,-73.9218,PrivateRoom,1,4,355,80,6.7,80
Brooklyn,40.65625,-73.91901,PrivateRoom,7,9,365,2,0.12,80
Brooklyn,40.65626,-73.9577,PrivateRoom,4,2,0,6,0.37,75
Brooklyn,40.65627,-73.95936,PrivateRoom,3,3,127,52,0.94,50
Brooklyn,40.65627,-73.95468,EntireHome,2,1,0,10,0.28,225
Brooklyn,40.65628,-73.96014,PrivateRoom,5,2,0,3,0.06,70
Brooklyn,40.65628,-73.95753,PrivateRoom,1,1,0,1,0.02,75
Brooklyn,40.65631,-73.95535,PrivateRoom,10,1,224,12,0.27,40
Brooklyn,40.65634,-73.95704,PrivateRoom,30,1,0,1,0.05,30
Brooklyn,40.65636,-73.97945,EntireHome,4,3,0,1,0.02,150
Brooklyn,40.65639,-73.98242,EntireHome,1,1,0,2,0.17,250
Brooklyn,40.65641,-73.97937,EntireHome,1,3,157,1,0.02,150
Brooklyn,40.65642,-73.96085,PrivateRoom,14,1,155,7,0.26,53
Brooklyn,40.65649,-73.95854,EntireHome,5,1,3,17,0.31,174
Brooklyn,40.65651,-74.0029,PrivateRoom,2,2,120,34,0.97,60
Brooklyn,40.65651,-73.95322,EntireHome,14,4,90,2,0.06,400
Brooklyn,40.65652,-73.96004,SharedRoom,1,8,1,1,1,30
Brooklyn,40.65653,-73.95786,PrivateRoom,1,1,8,128,4.99,55
Brooklyn,40.65655,-73.94399,PrivateRoom,2,2,154,12,1.02,49
Brooklyn,40.65656,-73.95572,EntireHome,4,1,0,9,0.25,85
Brooklyn,40.65657,-74.00358,PrivateRoom,1,4,354,23,0.71,70
Brooklyn,40.6566,-73.96162,EntireHome,2,1,300,17,0.36,148
Brooklyn,40.6566,-73.96148,EntireHome,5,1,3,9,0.19,60
Brooklyn,40.65661,-73.96144,PrivateRoom,1,1,245,171,4.06,80
Brooklyn,40.65661,-73.96065,EntireHome,3,1,1,6,0.53,100
Brooklyn,40.65661,-73.96053,EntireHome,1,1,0,2,0.07,76
Brooklyn,40.65662,-73.95344,PrivateRoom,2,2,344,110,5.36,59
Brooklyn,40.65663,-73.96142,PrivateRoom,4,3,7,4,0.17,60
Brooklyn,40.65663,-73.95989,PrivateRoom,1,1,0,6,0.19,43
Brooklyn,40.65668,-73.97827,PrivateRoom,4,2,83,1,0.11,75
Brooklyn,40.65668,-73.95969,PrivateRoom,1,2,0,8,0.21,42
Brooklyn,40.65671,-73.9622,PrivateRoom,30,1,21,21,0.44,45
Brooklyn,40.65673,-73.96058,EntireHome,4,1,0,4,0.17,125
Brooklyn,40.65673,-73.96002,PrivateRoom,1,1,309,5,0.09,45
Brooklyn,40.65676,-73.94139,EntireHome,3,1,363,1,0.07,150
Brooklyn,40.65681,-73.95931,EntireHome,31,1,0,5,0.36,73
Brooklyn,40.65681,-73.9484,PrivateRoom,1,1,0,2,0.03,80
Brooklyn,40.65681,-73.87854,PrivateRoom,1,2,122,1,1,31
Brooklyn,40.65683,-73.99959,EntireHome,2,1,0,41,2.58,90
Brooklyn,40.65683,-73.9609,PrivateRoom,1,1,0,2,0.04,45
Brooklyn,40.65684,-73.96042,PrivateRoom,1,2,75,48,2.5,95
Brooklyn,40.65684,-73.95719,PrivateRoom,1,1,277,47,0.78,55
Brooklyn,40.65686,-73.95758,PrivateRoom,30,1,0,5,0.28,22
Brooklyn,40.65689,-73.9533,EntireHome,6,1,0,58,0.63,70
Brooklyn,40.6569,-73.95728,PrivateRoom,1,4,2,3,0.36,40
Brooklyn,40.6569,-73.95703,PrivateRoom,2,1,126,38,1.03,50
Brooklyn,40.6569,-73.9568,EntireHome,3,1,0,13,0.54,70
Brooklyn,40.65694,-73.95374,PrivateRoom,7,1,168,1,1,33
Brooklyn,40.65694,-73.92728,PrivateRoom,30,3,60,13,0.47,138
Brooklyn,40.65696,-73.97942,EntireHome,7,1,10,1,0.73,130
Brooklyn,40.65698,-73.95761,PrivateRoom,3,4,8,8,0.74,45
Brooklyn,40.65701,-73.96055,PrivateRoom,2,1,98,141,2.52,89
Brooklyn,40.65702,-73.99874,PrivateRoom,7,1,0,37,0.76,65
Brooklyn,40.65702,-73.96066,PrivateRoom,14,1,0,6,0.16,33
Brooklyn,40.65703,-73.95964,EntireHome,1,1,0,2,0.04,110
Brooklyn,40.65704,-73.96086,PrivateRoom,4,2,25,15,0.62,60
Brooklyn,40.65704,-73.9603,EntireHome,4,1,0,2,0.08,80
Brooklyn,40.65704,-73.95757,EntireHome,1,1,0,1,0.04,250
Brooklyn,40.65707,-73.95492,EntireHome,1,1,311,9,0.71,150
Brooklyn,40.65711,-73.95747,EntireHome,31,1,48,1,0.06,73
Brooklyn,40.65711,-73.95655,EntireHome,3,1,5,26,1.72,150
Brooklyn,40.65714,-73.95,PrivateRoom,2,1,0,2,0.15,50
Brooklyn,40.65719,-73.95421,PrivateRoom,4,1,3,2,0.59,30
Brooklyn,40.65719,-73.95245,PrivateRoom,1,2,327,14,0.36,100
Brooklyn,40.65722,-73.9793,EntireHome,1,3,249,91,2.33,61
Brooklyn,40.65724,-73.9245,PrivateRoom,1,3,180,11,4.93,7500
Brooklyn,40.65727,-73.9601,EntireHome,1,1,282,238,6.36,115
Brooklyn,40.65729,-73.99917,EntireHome,2,1,0,59,1.96,195
Brooklyn,40.6573,-73.96134,EntireHome,4,1,1,2,0.95,94
Brooklyn,40.65731,-73.94693,EntireHome,5,1,100,9,0.28,200
Brooklyn,40.65732,-73.95991,PrivateRoom,2,3,285,73,1.66,85
Brooklyn,40.65736,-73.96094,PrivateRoom,1,2,38,110,2.24,55
Brooklyn,40.65737,-73.94607,PrivateRoom,1,1,361,13,0.41,87
Brooklyn,40.65737,-73.92563,PrivateRoom,5,1,44,36,1.24,90
Brooklyn,40.65739,-73.9806,EntireHome,2,1,0,32,0.96,159
Brooklyn,40.6574,-73.96174,PrivateRoom,2,1,310,3,0.06,45
Brooklyn,40.65741,-73.87854,EntireHome,3,1,65,9,0.15,110
Brooklyn,40.65742,-73.92385,EntireHome,1,1,7,122,3.14,85
Brooklyn,40.65743,-73.96155,EntireHome,2,1,12,38,0.6,125
Brooklyn,40.65746,-73.95221,PrivateRoom,3,2,226,47,1.88,90
Brooklyn,40.65747,-73.95798,EntireHome,5,1,224,7,0.11,250
Brooklyn,40.65752,-73.95728,EntireHome,5,2,282,194,3.12,92
Brooklyn,40.65755,-73.92341,EntireHome,2,1,64,19,1.43,80
Brooklyn,40.65757,-73.96039,EntireHome,5,1,261,28,1.62,120
Brooklyn,40.65758,-73.99807,EntireHome,2,1,151,14,0.78,185
Brooklyn,40.65758,-73.97801,EntireHome,3,2,8,10,0.21,128
Brooklyn,40.65758,-73.95866,PrivateRoom,14,2,0,6,0.12,45
Brooklyn,40.6576,-73.94609,EntireHome,2,1,277,133,3.04,140
Brooklyn,40.65763,-73.96029,PrivateRoom,2,2,291,110,1.62,64
Brooklyn,40.65766,-73.99919,EntireHome,3,1,154,77,2.44,95
Brooklyn,40.65766,-73.97614,EntireHome,3,1,0,8,0.31,275
Brooklyn,40.65769,-73.96161,EntireHome,30,1,0,2,0.03,115
Brooklyn,40.65772,-73.96131,EntireHome,4,1,302,119,1.28,93
Brooklyn,40.65774,-73.99927,EntireHome,1,1,2,121,6.8,89
Brooklyn,40.65775,-73.90486,EntireHome,14,1,295,4,0.11,49
Brooklyn,40.65776,-73.96174,PrivateRoom,20,1,35,4,0.46,65
Brooklyn,40.65776,-73.95218,PrivateRoom,6,1,0,1,0.03,30
Brooklyn,40.65777,-73.97487,EntireHome,1,2,268,15,1.42,105
Brooklyn,40.65777,-73.92263,PrivateRoom,30,2,323,9,0.17,27
Brooklyn,40.65777,-73.91671,EntireHome,2,1,58,37,1.55,100
Brooklyn,40.65783,-73.98236,EntireHome,2,2,1,5,0.39,150
Brooklyn,40.65783,-73.97501,EntireHome,14,1,0,1,0.03,150
Brooklyn,40.65783,-73.9567,PrivateRoom,4,1,29,9,0.2,60
Brooklyn,40.65783,-73.9563,PrivateRoom,2,2,0,92,2.92,100
Brooklyn,40.65785,-73.96068,EntireHome,1,1,363,4,0.1,800
Brooklyn,40.65786,-73.95813,EntireHome,2,1,96,35,4.29,135
Brooklyn,40.65787,-73.95929,EntireHome,8,1,0,4,0.17,130
Brooklyn,40.65787,-73.95927,PrivateRoom,1,1,0,15,1.47,60
Brooklyn,40.6579,-73.98101,EntireHome,3,1,33,19,4.19,105
Brooklyn,40.65791,-73.95009,PrivateRoom,1,1,0,2,0.06,35
Brooklyn,40.65798,-73.99035,PrivateRoom,1,1,39,1,1,57
Brooklyn,40.65798,-73.95985,PrivateRoom,3,1,0,14,0.3,83
Brooklyn,40.65799,-73.94924,EntireHome,4,2,298,15,0.47,98
Brooklyn,40.65799,-73.91595,PrivateRoom,4,1,53,8,2.35,57
Brooklyn,40.65802,-73.95595,EntireHome,1,1,0,38,1.3,100
Brooklyn,40.65806,-73.95815,EntireHome,4,1,0,3,0.05,225
Brooklyn,40.65808,-73.93903,PrivateRoom,2,2,35,3,0.59,39
Brooklyn,40.65813,-73.95773,EntireHome,6,1,0,9,0.25,150
Brooklyn,40.65814,-73.98495,PrivateRoom,1,2,147,37,1.59,65
Brooklyn,40.65814,-73.97718,EntireHome,2,1,219,85,4.85,250
Brooklyn,40.65814,-73.96181,EntireHome,3,1,95,89,1.01,150
Brooklyn,40.65814,-73.95924,EntireHome,14,1,57,5,1.74,115
Brooklyn,40.65814,-73.9588,PrivateRoom,2,2,133,4,2.03,97
Brooklyn,40.65815,-73.98172,EntireHome,2,1,92,91,2.82,100
Brooklyn,40.65815,-73.95546,PrivateRoom,31,2,32,3,0.39,40
Brooklyn,40.65818,-73.98031,EntireHome,3,1,29,57,4.87,165
Brooklyn,40.6582,-73.98235,PrivateRoom,1,7,279,114,5.01,49
Brooklyn,40.6582,-73.95688,EntireHome,30,1,233,3,0.07,90
Brooklyn,40.6582,-73.95275,PrivateRoom,5,3,365,18,0.22,70
Brooklyn,40.65822,-73.95439,PrivateRoom,5,1,8,15,0.51,36
Brooklyn,40.65823,-73.98059,EntireHome,4,1,235,76,2.13,99
Brooklyn,40.65823,-73.93459,PrivateRoom,1,1,314,1,1,55
Brooklyn,40.65825,-73.96073,EntireHome,2,1,1,83,2.28,130
Brooklyn,40.65825,-73.92191,PrivateRoom,2,1,281,41,1.12,50
Brooklyn,40.65826,-73.95951,EntireHome,4,1,20,43,0.6,125
Brooklyn,40.65826,-73.95036,EntireHome,3,1,296,86,2.39,107
Brooklyn,40.65827,-73.97962,EntireHome,2,2,243,120,3.08,125
Brooklyn,40.65828,-73.98983,PrivateRoom,2,1,0,7,0.54,55
Brooklyn,40.65828,-73.98451,EntireHome,2,2,0,5,0.14,130
Brooklyn,40.6583,-73.95405,PrivateRoom,2,1,326,59,1.29,95
Brooklyn,40.6583,-73.9514,PrivateRoom,2,1,0,12,1.8,40
Brooklyn,40.65831,-73.96075,EntireHome,30,1,359,4,0.11,139
Brooklyn,40.65832,-73.90486,PrivateRoom,1,1,0,1,0.09,65
Brooklyn,40.65833,-73.94819,EntireHome,1,1,224,176,2.38,151
Brooklyn,40.65836,-73.96161,PrivateRoom,2,2,0,15,0.42,44
Brooklyn,40.65837,-73.96115,PrivateRoom,3,1,309,69,1.53,75
Brooklyn,40.65838,-73.96048,EntireHome,2,1,36,10,0.23,150
Brooklyn,40.65841,-73.99664,EntireHome,2,1,265,134,2.17,135
Brooklyn,40.65841,-73.97753,EntireHome,1,3,243,74,1.98,50
Brooklyn,40.65841,-73.96121,EntireHome,3,1,5,18,3.38,82
Brooklyn,40.65841,-73.95016,PrivateRoom,4,3,50,19,0.23,69
Brooklyn,40.65842,-73.96044,PrivateRoom,2,2,84,2,0.98,69
Brooklyn,40.65842,-73.94791,EntireHome,4,2,353,25,0.64,109
